63.0,3121
136.0,3188
145.0,2270
771.0,2542
1048.0,182
1256.0,1197
1948.0,3669
2143.0,1833
2329.0,736
2090.0,3853
2406.0,3728
3031.0,2953
3055.0,812
3177.0,4345
3504.0,4879
3638.0,1306
3703.0,4248
4033.0,4513
4306.0,4655
4578.0,1592
4674.0,4682
5929.0,3358
5944.0,3362
6368.0,309
7044.0,4592
6190.0,478
6379.0,1734
6663.0,2568
7386.0,2417
7798.0,3105
8916.0,1725
9132.0,2545
8787.0,2046
9481.0,2211
9924.0,3867
10343.0,3797
9119.0,28
9761.0,178
9949.0,747
10362.0,1155
11408.0,701
11466.0,594
11723.0,3873
11573.0,1129
12176.0,2753
12417.0,3282
12720.0,2306
12011.0,4786
12126.0,2502
12498.0,1825
12771.0,2933
13128.0,1768
13845.0,680
14400.0,4469
14582.0,2230
14162.0,3436
14238.0,3536
14656.0,4826
14671.0,138
15254.0,4376
15351.0,3437
15478.0,4959
15521.0,3712
15812.0,321
16151.0,603
16212.0,3939
16306.0,4148
16546.0,3300
17232.0,3825
17746.0,4187
17777.0,1156
17929.0,3141
18052.0,1180
18119.0,1563
18315.0,4358
18349.0,3022
18548.0,1369
19075.0,3740
19156.0,1510
19238.0,1599
19349.0,559
19571.0,2436
19612.0,548
20028.0,1881
20055.0,783
20099.0,518
20228.0,3129
20636.0,4262
20962.0,1465
21080.0,3173
21332.0,1947
21407.0,793
21416.0,3168
21931.0,771
22030.0,2714
22347.0,4962
22502.0,693
22617.0,4975
22635.0,1622
22778.0,1160
22799.0,2376
22817.0,1774
23039.0,3162
23370.0,916
23491.0,1268
23553.0,110
23595.0,3221
23779.0,3570
23927.0,922
24125.0,2054
24275.0,1318
24446.0,3220
24448.0,1002
24494.0,4707
24788.0,876
25002.0,3098
25035.0,1262
25132.0,4104
25134.0,4935
25341.0,1526
25650.0,1824
25719.0,2651
25873.0,3738
25910.0,147
26137.0,4350
26212.0,3691
26357.0,4961
26566.0,2581
26604.0,3928
26635.0,4053
26706.0,3271
26718.0,3550
27015.0,28
27026.0,1499
27142.0,551
27148.0,1868
27163.0,4822
27201.0,687
27520.0,645
27645.0,2544
28208.0,804
28276.0,16
28431.0,3751
28575.0,2205
28579.0,1170
28674.0,3707
28847.0,2666
28970.0,1723
29085.0,4366
29114.0,862
29185.0,3644
29308.0,3476
29389.0,3501
29459.0,413
29517.0,86
29730.0,486
30004.0,3138
30031.0,1555
30115.0,1734
30141.0,4779
30370.0,2786
30582.0,3083
30598.0,785
30744.0,1572
30795.0,1860
31193.0,400
31299.0,1283
31388.0,1371
31703.0,3097
31802.0,910
31812.0,3694
31829.0,3814
32050.0,1633
32039.0,3252
32107.0,3905
32156.0,867
32448.0,2091
32528.0,2568
32530.0,2854
32596.0,774
32854.0,2368
33109.0,2162
33130.0,681
33141.0,757
33394.0,502
33496.0,1773
33585.0,4259
33613.0,48
33705.0,3164
34009.0,2296
34171.0,4232
34355.0,3526
34658.0,1910
34676.0,4033
34685.0,4726
34745.0,3812
34868.0,731
35151.0,4197
35543.0,4021
35636.0,2877
35657.0,4735
36043.0,1969
36151.0,3588
36204.0,4012
36293.0,362
36121.0,2424
36142.0,3360
36270.0,1195
36665.0,377
36851.0,3171
37044.0,4794
37173.0,2005
37469.0,2513
37019.0,1704
37041.0,4502
37044.0,2614
37300.0,4505
37424.0,1157
38243.0,4859
38286.0,3099
38596.0,2530
38115.0,430
38296.0,3519
38378.0,970
38469.0,85
38516.0,153
38732.0,279
39331.0,1253
39387.0,1144
39069.0,2622
39192.0,2944
39277.0,3513
39289.0,1015
39453.0,3845
40147.0,4973
