708.0,3424
850.0,2933
875.0,2795
879.0,3158
946.0,3061
1064.0,3883
1312.0,4629
1727.0,2192
1942.0,4804
2131.0,4587
2287.0,1399
3096.0,1156
3291.0,1509
3305.0,568
3595.0,2792
4199.0,471
4233.0,1986
4334.0,4200
4433.0,312
4591.0,1843
4912.0,1714
5695.0,668
5997.0,1122
6000.0,19
6291.0,1182
6197.0,2432
6273.0,988
6501.0,4663
6697.0,1405
7048.0,2762
7329.0,466
8164.0,534
8219.0,2911
8236.0,4777
8443.0,4706
8669.0,4483
8709.0,1470
9015.0,1037
9095.0,128
9565.0,1602
9589.0,1211
10154.0,3975
10450.0,3762
10455.0,3969
10739.0,2195
11352.0,4445
11765.0,4180
12059.0,157
12128.0,2147
12651.0,4127
12669.0,205
13425.0,1191
13490.0,2154
13440.0,4443
13606.0,2869
14000.0,2713
14175.0,3478
14170.0,3476
14183.0,674
14368.0,3910
14374.0,1056
15061.0,4314
15376.0,3923
16188.0,3515
16350.0,1971
16463.0,4813
16255.0,2581
16682.0,4588
16988.0,1022
17090.0,270
17085.0,1955
17310.0,4622
17467.0,3111
17720.0,97
18060.0,4144
18228.0,120
18256.0,3922
18328.0,3167
18624.0,3377
19037.0,729
19176.0,4237
19231.0,543
19254.0,3979
19471.0,724
19538.0,628
20166.0,4421
20195.0,4395
20206.0,769
21429.0,3448
21526.0,1155
21062.0,2347
21131.0,3012
21243.0,3635
21355.0,1558
21377.0,4898
21417.0,313
22109.0,3816
22313.0,3529
22403.0,459
22812.0,3220
22830.0,910
22974.0,1229
23425.0,835
23085.0,1981
23199.0,251
23528.0,3230
23543.0,3574
23740.0,2586
23813.0,3632
23823.0,2369
24118.0,2531
24146.0,2022
24161.0,1385
24203.0,3135
24638.0,1742
24727.0,3135
24757.0,2836
25159.0,1953
25166.0,4283
25310.0,1246
25347.0,4156
25553.0,551
25684.0,4444
25879.0,1892
25935.0,4999
26176.0,3482
26412.0,4867
26548.0,255
26662.0,2459
26818.0,4324
26828.0,1416
27101.0,2504
27224.0,4575
27162.0,426
27433.0,2001
27651.0,1552
28130.0,2793
28241.0,3052
28258.0,642
28267.0,1902
28267.0,4978
28065.0,570
28533.0,913
28587.0,259
28634.0,2702
28775.0,2389
28779.0,4884
29097.0,4641
29178.0,1647
29057.0,3126
29086.0,371
29306.0,2715
29328.0,1811
29428.0,4340
29453.0,51
29700.0,4179
29860.0,2456
30112.0,2078
30187.0,54
30210.0,866
30233.0,4987
30360.0,2355
30391.0,985
30438.0,1702
30524.0,2815
30580.0,2815
31072.0,3877
31103.0,1385
31322.0,425
31770.0,2678
31777.0,3337
31833.0,1622
31919.0,4644
31936.0,2020
32095.0,4313
32669.0,3855
32847.0,2401
33263.0,2471
33564.0,1478
33587.0,2457
33752.0,342
33894.0,1659
33166.0,3207
33194.0,790
33311.0,2262
33405.0,2562
33424.0,2254
33566.0,1018
33660.0,106
33774.0,2709
34064.0,2392
34082.0,2606
34110.0,4079
34114.0,1868
34143.0,124
34315.0,48
34500.0,4445
34588.0,1105
35075.0,251
35096.0,856
35121.0,3769
35364.0,1979
35438.0,3764
35482.0,3376
35484.0,2649
35879.0,3541
36063.0,1147
36411.0,1023
36904.0,3880
37123.0,676
37488.0,2778
37807.0,1015
37906.0,519
38014.0,2444
37179.0,110
37201.0,1405
37721.0,1325
37801.0,489
38191.0,4760
38211.0,1921
38391.0,1016
38765.0,4013
38195.0,1659
38213.0,4840
38223.0,2488
38613.0,765
38740.0,1156
39541.0,992
39581.0,1780
39601.0,3177
39044.0,2314
39125.0,1532
39347.0,3043
39350.0,4059
39377.0,970
39416.0,1943
39738.0,2133
39781.0,4489
40095.0,3313
40141.0,3701
40538.0,3301
40690.0,1796
40731.0,520
41353.0,2526
41391.0,2576
41663.0,1252
41087.0,750
41135.0,1347
41276.0,101
41352.0,4386
41591.0,4965
41763.0,4632
41848.0,2148
42359.0,1294
42410.0,431
42496.0,1154
42557.0,2608
42576.0,4917
42632.0,1555
42663.0,2597
43009.0,3782
43055.0,3028
43075.0,4229
43219.0,3871
43234.0,387
43281.0,2233
43514.0,2729
44055.0,2348
44327.0,2161
44380.0,2831
44505.0,3199
44623.0,1339
44657.0,827
45101.0,2683
45182.0,3830
45184.0,4525
45285.0,4735
45292.0,1002
45493.0,864
45943.0,1460
46053.0,2424
46086.0,2853
46214.0,3405
46575.0,1538
46610.0,1180
47198.0,3583
47319.0,4648
47051.0,4874
47261.0,4822
47312.0,2328
47559.0,4664
47685.0,4275
47703.0,764
48044.0,4895
48058.0,2076
48087.0,2958
48370.0,4556
48501.0,2694
48710.0,2057
49168.0,4814
49422.0,868
49729.0,2693
49908.0,1474
