162.0,4633
246.0,2977
265.0,4885
286.0,2794
460.0,3400
545.0,2993
1406.0,2894
1592.0,3642
1610.0,141
1704.0,4060
1939.0,2682
2101.0,4931
2355.0,2519
2633.0,1124
2644.0,3142
3544.0,1380
4390.0,1683
4488.0,2304
5059.0,4854
4055.0,1918
5513.0,147
6024.0,4333
5086.0,71
5207.0,3202
5411.0,355
5481.0,2061
6395.0,593
8127.0,4800
8319.0,35
7173.0,519
7327.0,4580
7426.0,1184
7698.0,3194
9655.0,1300
10238.0,3677
10526.0,216
9048.0,4274
9065.0,841
9071.0,3165
9700.0,4701
10123.0,4064
10336.0,1552
10676.0,1837
10796.0,3841
11331.0,4898
11586.0,4562
12101.0,3458
12109.0,3271
12435.0,3457
12537.0,3121
12840.0,2366
12918.0,3425
13005.0,2441
13121.0,94
13936.0,1024
14167.0,724
14398.0,746
14433.0,3055
14504.0,4945
14636.0,3470
14897.0,2893
15246.0,3760
15424.0,417
15207.0,1276
15414.0,1327
15954.0,4401
16191.0,506
16399.0,4810
16346.0,3050
16612.0,1685
17081.0,2771
17247.0,2784
17477.0,2305
17043.0,4700
17520.0,32
17571.0,2413
17576.0,1951
17616.0,3867
18126.0,4770
18143.0,4243
18241.0,119
18369.0,3810
18396.0,1662
18562.0,4012
19053.0,1076
19199.0,1683
19256.0,2476
19373.0,2199
19517.0,2347
19568.0,561
19750.0,2435
20041.0,816
20085.0,614
20160.0,3391
20263.0,2646
20650.0,2644
20733.0,3552
20756.0,4357
21093.0,3100
21137.0,52
21323.0,3804
21409.0,1787
21413.0,4493
21454.0,887
21520.0,890
21598.0,3130
22231.0,1905
22393.0,976
22421.0,2482
22628.0,4896
22768.0,1449
22906.0,3326
23002.0,1511
23250.0,1166
23136.0,3813
23221.0,1137
23243.0,163
23324.0,2742
23464.0,3356
23485.0,3217
23523.0,2964
23688.0,4031
24016.0,2581
24131.0,3631
24205.0,3745
24296.0,408
24406.0,1687
24676.0,3885
24714.0,4692
25486.0,1911
25104.0,2731
25120.0,640
25146.0,3266
25289.0,2460
25430.0,1122
25458.0,4160
25477.0,1238
25526.0,3146
25620.0,2549
26067.0,4736
26088.0,1445
26214.0,3006
26328.0,242
26473.0,3364
26551.0,2506
26868.0,3984
26896.0,4195
27025.0,1268
27073.0,3172
27074.0,3792
27288.0,3912
27384.0,1453
27420.0,3864
27484.0,1403
27550.0,536
27554.0,2342
27716.0,1202
28074.0,187
28180.0,419
28371.0,1608
28403.0,1790
28415.0,3854
28481.0,367
28538.0,4765
28769.0,247
28792.0,4740
28953.0,21
29012.0,2898
29187.0,4527
29451.0,816
29528.0,2424
29755.0,2546
29783.0,2073
29786.0,549
29889.0,3290
29978.0,3851
30036.0,510
30029.0,1797
30061.0,1717
30072.0,3043
30216.0,3754
30219.0,3118
30276.0,4378
30294.0,3981
30422.0,3297
30430.0,232
30459.0,4540
31173.0,1274
31313.0,3181
31334.0,1186
31346.0,3756
31431.0,4932
31481.0,3839
31533.0,1811
31544.0,4701
31554.0,1201
31702.0,505
32005.0,1056
32047.0,4878
32111.0,447
32114.0,3194
32139.0,1817
32589.0,3402
32695.0,3514
32986.0,4867
33135.0,2372
33159.0,4189
33197.0,871
33302.0,1562
33369.0,1248
33389.0,1663
33452.0,1895
33588.0,4471
33826.0,3622
33880.0,1733
33906.0,19
34502.0,1303
34594.0,4198
34655.0,1598
34978.0,1285
35390.0,2417
35595.0,1381
35648.0,87
35776.0,311
35846.0,3824
35954.0,4118
35028.0,617
35178.0,378
35472.0,3229
35526.0,4458
35533.0,1981
35603.0,2729
35735.0,4627
35831.0,1239
35975.0,4028
35981.0,4431
36271.0,2362
36356.0,2763
36399.0,1610
36452.0,2328
36625.0,2149
36656.0,443
36708.0,1557
36957.0,3132
37159.0,2625
37251.0,961
37027.0,3322
37190.0,2085
37232.0,497
37246.0,3174
37563.0,4851
37596.0,753
37675.0,1816
37687.0,4425
37773.0,2745
37800.0,2915
38060.0,3347
38102.0,4428
38142.0,3529
38158.0,1741
38315.0,4915
38423.0,4408
38643.0,3318
38927.0,3546
39023.0,3136
39148.0,2567
39442.0,476
39825.0,2465
40039.0,3388
40566.0,2576
40598.0,2906
40673.0,4251
40916.0,4237
41132.0,4821
40220.0,4689
40256.0,1358
40335.0,1375
40440.0,2612
40633.0,3475
40769.0,1284
40772.0,2354
40898.0,2578
41158.0,3893
41231.0,2085
41507.0,15
41724.0,4687
41805.0,3401
41847.0,2733
41848.0,3205
42265.0,4389
42365.0,2056
42522.0,401
42269.0,652
42493.0,1547
42510.0,1625
42631.0,2463
42640.0,3096
